Province/State,Country/Region,Lat,Long,Time,Daily Confirmed,Daily Death,Daily Recovered,Cum Confirmed,Cum Death,Cum Recovered,PCum Confirmed,PCum Death,PCum Recovered,dPCum Confirmed,dPCum Death,dPCum Recovered,Mortality,perchange Confirmed,perchange Death,perchange Recovered,Lat Long
,Chile,-35.6751,-71.543,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-35.6751,-71.543"
,Jordan,31.24,36.51,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"31.24,36.51"
,Ukraine,48.3794,31.1656,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"48.3794,31.1656"
,Hungary,47.1625,19.5033,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"47.1625,19.5033"
Northern Territory,Australia,-12.4634,130.8456,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-12.4634,130.8456"
,Liechtenstein,47.14,9.55,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"47.14,9.55"
,Poland,51.9194,19.1451,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"51.9194,19.1451"
,Tunisia,34.0,9.0,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.0,9.0"
,Bosnia and Herzegovina,43.9159,17.6791,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.9159,17.6791"
,Slovenia,46.1512,14.9955,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"46.1512,14.9955"
,South Africa,-30.5595,22.9375,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-30.5595,22.9375"
,Bhutan,27.5142,90.4336,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"27.5142,90.4336"
,Cameroon,3.8480000000000003,11.5021,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"3.8480000000000003,11.5021"
,Colombia,4.5709,-74.2973,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"4.5709,-74.2973"
,Costa Rica,9.7489,-83.7534,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"9.7489,-83.7534"
,Peru,-9.19,-75.0152,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-9.19,-75.0152"
,Serbia,44.0165,21.0059,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.0165,21.0059"
,Slovakia,48.669,19.699,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"48.669,19.699"
,Togo,8.6195,0.8248,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"8.6195,0.8248"
,Malta,35.9375,14.3754,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"35.9375,14.3754"
,Martinique,14.6415,-61.0242,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"14.6415,-61.0242"
,Bulgaria,42.7339,25.4858,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.7339,25.4858"
,Maldives,3.2028,73.2207,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"3.2028,73.2207"
,Bangladesh,23.685,90.3563,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"23.685,90.3563"
,Paraguay,-23.4425,-58.4438,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-23.4425,-58.4438"
Ontario,Canada,51.2538,-85.3232,2020-03-01,4,0,0,15,0,3,11,0,3,5,0,0,0.0,36.36363636363637,0.0,0.0,"51.2538,-85.3232"
Alberta,Canada,53.9333,-116.5765,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"53.9333,-116.5765"
Quebec,Canada,52.9399,-73.5491,2020-03-01,0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,"52.9399,-73.5491"
,Albania,41.1533,20.1683,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.1533,20.1683"
,Cyprus,35.1264,33.4299,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"35.1264,33.4299"
,Brunei,4.5353,114.7277,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"4.5353,114.7277"
Washington,US,47.4009,-121.4905,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"47.4009,-121.4905"
New York,US,42.1657,-74.9481,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.1657,-74.9481"
California,US,36.1162,-119.6816,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"36.1162,-119.6816"
Massachusetts,US,42.2302,-71.5301,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.2302,-71.5301"
Diamond Princess,US,35.4437,139.638,2020-03-01,0,0,0,44,0,0,44,0,0,0,0,0,0.0,0.0,0.0,0.0,"35.4437,139.638"
Grand Princess,US,37.6489,-122.6655,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.6489,-122.6655"
Georgia,US,33.0406,-83.6431,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.0406,-83.6431"
Colorado,US,39.0598,-105.3111,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.0598,-105.3111"
Florida,US,27.7663,-81.6868,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"27.7663,-81.6868"
New Jersey,US,40.2989,-74.521,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.2989,-74.521"
Oregon,US,44.571999999999996,-122.0709,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.571999999999996,-122.0709"
Texas,US,31.0545,-97.5635,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"31.0545,-97.5635"
Illinois,US,40.3495,-88.9861,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.3495,-88.9861"
Pennsylvania,US,40.5908,-77.2098,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.5908,-77.2098"
Iowa,US,42.0115,-93.2105,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.0115,-93.2105"
Maryland,US,39.0639,-76.8021,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.0639,-76.8021"
North Carolina,US,35.6301,-79.8064,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"35.6301,-79.8064"
South Carolina,US,33.8569,-80.945,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.8569,-80.945"
Tennessee,US,35.7478,-86.6923,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"35.7478,-86.6923"
Virginia,US,37.7693,-78.17,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.7693,-78.17"
Arizona,US,33.7298,-111.4312,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.7298,-111.4312"
Indiana,US,39.8494,-86.2583,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.8494,-86.2583"
Kentucky,US,37.6681,-84.6701,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.6681,-84.6701"
District of Columbia,US,38.8974,-77.0268,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.8974,-77.0268"
Nevada,US,38.3135,-117.0554,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.3135,-117.0554"
New Hampshire,US,43.4525,-71.5639,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.4525,-71.5639"
Minnesota,US,45.6945,-93.9002,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"45.6945,-93.9002"
Nebraska,US,41.1254,-98.2681,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.1254,-98.2681"
Ohio,US,40.3888,-82.7649,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.3888,-82.7649"
Rhode Island,US,41.6809,-71.5118,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.6809,-71.5118"
Wisconsin,US,44.2685,-89.6165,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.2685,-89.6165"
Connecticut,US,41.5978,-72.7554,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.5978,-72.7554"
Hawaii,US,21.0943,-157.4983,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"21.0943,-157.4983"
Oklahoma,US,35.5653,-96.9289,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"35.5653,-96.9289"
Utah,US,40.15,-111.8624,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.15,-111.8624"
,Burkina Faso,12.2383,-1.5616,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"12.2383,-1.5616"
,Holy See,41.9029,12.4534,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.9029,12.4534"
,Mongolia,46.8625,103.8467,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"46.8625,103.8467"
,Panama,8.538,-80.7821,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"8.538,-80.7821"
Kansas,US,38.5266,-96.7265,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.5266,-96.7265"
Louisiana,US,31.1695,-91.8678,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"31.1695,-91.8678"
Missouri,US,38.4561,-92.2884,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.4561,-92.2884"
Vermont,US,44.0459,-72.7107,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.0459,-72.7107"
Alaska,US,61.3707,-152.4044,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"61.3707,-152.4044"
Arkansas,US,34.9697,-92.3731,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.9697,-92.3731"
Delaware,US,39.3185,-75.5071,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.3185,-75.5071"
Idaho,US,44.2405,-114.4788,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.2405,-114.4788"
Maine,US,44.6939,-69.3819,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.6939,-69.3819"
Michigan,US,43.3266,-84.5361,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"43.3266,-84.5361"
Mississippi,US,32.7416,-89.6787,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"32.7416,-89.6787"
Montana,US,46.9219,-110.4544,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"46.9219,-110.4544"
New Mexico,US,34.8405,-106.2485,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.8405,-106.2485"
North Dakota,US,47.5289,-99.78399999999999,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"47.5289,-99.78399999999999"
South Dakota,US,44.2998,-99.4388,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"44.2998,-99.4388"
West Virginia,US,38.4912,-80.9545,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.4912,-80.9545"
Wyoming,US,42.756,-107.3025,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.756,-107.3025"
Hubei,China,30.9756,112.2707,2020-03-01,570,34,2543,66907,2761,31536,66337,2727,28993,423,45,2590,4.12662352220246,0.8592489862369417,1.2467913458012467,8.77108267512848,"30.9756,112.2707"
,Iran,32.0,53.0,2020-03-01,385,11,52,978,54,175,593,43,123,205,9,50,5.521472392638037,64.92411467116358,25.58139534883721,42.27642276422764,"32.0,53.0"
,"Korea, South",36.0,128.0,2020-03-01,586,1,3,3736,17,30,3150,16,27,813,3,5,0.4550321199143469,18.603174603174605,6.25,11.11111111111111,"36.0,128.0"
France,France,46.2276,2.2137,2020-03-01,30,0,0,130,2,12,100,2,12,43,0,1,1.5384615384615385,30.0,0.0,0.0,"46.2276,2.2137"
Guangdong,China,23.3417,113.4244,2020-03-01,0,0,33,1349,7,1016,1349,7,983,1,0,48,0.5189028910303929,0.0,0.0,3.3570701932858595,"23.3417,113.4244"
Henan,China,33.882,113.61399999999999,2020-03-01,0,1,28,1272,22,1198,1272,21,1170,0,1,58,1.729559748427673,0.0,4.761904761904762,2.393162393162393,"33.882,113.61399999999999"
Zhejiang,China,29.1832,120.0934,2020-03-01,0,0,30,1205,1,1046,1205,1,1016,0,0,41,0.08298755186721991,0.0,0.0,2.952755905511811,"29.1832,120.0934"
Hunan,China,27.6104,111.7088,2020-03-01,0,0,20,1018,4,866,1018,4,846,1,0,16,0.3929273084479371,0.0,0.0,2.3640661938534278,"27.6104,111.7088"
Anhui,China,31.8257,117.2264,2020-03-01,0,0,5,990,6,873,990,6,868,0,0,47,0.6060606060606061,0.0,0.0,0.576036866359447,"31.8257,117.2264"
Jiangxi,China,27.614,115.7221,2020-03-01,0,0,20,935,1,831,935,1,811,0,0,21,0.10695187165775401,0.0,0.0,2.466091245376079,"27.614,115.7221"
Shandong,China,36.3427,118.1498,2020-03-01,2,0,22,758,6,443,756,6,421,0,0,16,0.7915567282321899,0.26455026455026454,0.0,5.225653206650831,"36.3427,118.1498"
Diamond Princess,Cruise Ship,35.4437,139.638,2020-03-01,0,0,0,705,6,10,705,6,10,0,0,0,0.851063829787234,0.0,0.0,0.0,"35.4437,139.638"
Jiangsu,China,32.9711,119.455,2020-03-01,0,0,13,631,0,536,631,0,523,0,0,8,0.0,0.0,0.0,2.48565965583174,"32.9711,119.455"
Chongqing,China,30.0572,107.874,2020-03-01,0,0,12,576,6,450,576,6,438,0,0,16,1.0416666666666667,0.0,0.0,2.73972602739726,"30.0572,107.874"
Sichuan,China,30.6171,102.7103,2020-03-01,0,0,14,538,3,365,538,3,351,0,0,13,0.5576208178438662,0.0,0.0,3.988603988603989,"30.6171,102.7103"
Heilongjiang,China,47.861999999999995,127.7615,2020-03-01,0,0,41,480,13,342,480,13,301,0,0,18,2.7083333333333335,0.0,0.0,13.621262458471762,"47.861999999999995,127.7615"
Denmark,Denmark,56.2639,9.5018,2020-03-01,1,0,0,4,0,0,3,0,0,2,0,0,0.0,33.333333333333336,0.0,0.0,"56.2639,9.5018"
Beijing,China,40.1824,116.4142,2020-03-01,2,0,5,413,8,276,411,8,271,1,1,14,1.937046004842615,0.48661800486618007,0.0,1.845018450184502,"40.1824,116.4142"
Shanghai,China,31.201999999999998,121.4491,2020-03-01,0,0,3,337,3,290,337,3,287,0,0,8,0.8902077151335311,0.0,0.0,1.0452961672473868,"31.201999999999998,121.4491"
Hebei,China,39.549,116.1306,2020-03-01,0,0,12,318,6,294,318,6,282,0,0,5,1.8867924528301887,0.0,0.0,4.25531914893617,"39.549,116.1306"
Fujian,China,26.0789,117.9874,2020-03-01,0,0,4,296,1,247,296,1,243,0,0,8,0.33783783783783783,0.0,0.0,1.646090534979424,"26.0789,117.9874"
Guangxi,China,23.8298,108.7881,2020-03-01,0,0,5,252,2,181,252,2,176,0,0,8,0.7936507936507936,0.0,0.0,2.840909090909091,"23.8298,108.7881"
Shaanxi,China,35.1917,108.8701,2020-03-01,0,0,1,245,1,208,245,1,207,0,0,8,0.40816326530612246,0.0,0.0,0.4830917874396135,"35.1917,108.8701"
Yunnan,China,24.974,101.48700000000001,2020-03-01,0,0,6,174,2,163,174,2,157,0,0,1,1.1494252873563218,0.0,0.0,3.821656050955414,"24.974,101.48700000000001"
Hainan,China,19.1959,109.7453,2020-03-01,0,0,1,168,5,149,168,5,148,0,0,15,2.9761904761904763,0.0,0.0,0.6756756756756757,"19.1959,109.7453"
Guizhou,China,26.8154,106.8748,2020-03-01,0,0,0,146,2,112,146,2,112,0,0,0,1.36986301369863,0.0,0.0,0.0,"26.8154,106.8748"
Tianjin,China,39.3054,117.323,2020-03-01,0,0,2,136,3,111,136,3,109,0,0,7,2.2058823529411766,0.0,0.0,1.834862385321101,"39.3054,117.323"
Shanxi,China,37.5777,112.2922,2020-03-01,0,0,2,133,0,116,133,0,114,0,0,2,0.0,0.0,0.0,1.7543859649122806,"37.5777,112.2922"
Gansu,China,37.8099,101.0583,2020-03-01,0,0,2,91,2,84,91,2,82,0,0,0,2.197802197802198,0.0,0.0,2.4390243902439024,"37.8099,101.0583"
Hong Kong,China,22.3,114.2,2020-03-01,1,0,3,96,2,36,95,2,33,1,0,3,2.0833333333333335,1.0526315789473684,0.0,9.090909090909092,"22.3,114.2"
Liaoning,China,41.2956,122.6085,2020-03-01,1,0,7,122,1,103,121,1,96,0,0,3,0.819672131147541,0.8264462809917356,0.0,7.291666666666667,"41.2956,122.6085"
Jilin,China,43.6661,126.1923,2020-03-01,0,0,3,93,1,78,93,1,75,0,0,2,1.075268817204301,0.0,0.0,4.0,"43.6661,126.1923"
,Czechia,49.8175,15.472999999999999,2020-03-01,3,0,0,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"49.8175,15.472999999999999"
Xinjiang,China,41.1129,85.2401,2020-03-01,0,0,2,76,3,64,76,3,62,0,0,10,3.9473684210526314,0.0,0.0,3.225806451612903,"41.1129,85.2401"
Inner Mongolia,China,44.0935,113.9448,2020-03-01,0,0,3,75,0,52,75,0,49,0,0,4,0.0,0.0,0.0,6.122448979591836,"44.0935,113.9448"
Ningxia,China,37.2692,106.1655,2020-03-01,0,0,0,73,0,69,73,0,69,1,0,1,0.0,0.0,0.0,0.0,"37.2692,106.1655"
,Taiwan*,23.7,121.0,2020-03-01,1,0,0,40,1,9,39,1,9,5,0,3,2.5,2.5641025641025643,0.0,0.0,"23.7,121.0"
,Vietnam,16.0,108.0,2020-03-01,0,0,0,16,0,16,16,0,16,0,0,0,0.0,0.0,0.0,0.0,"16.0,108.0"
,Russia,60.0,90.0,2020-03-01,0,0,0,2,0,2,2,0,2,0,0,0,0.0,0.0,0.0,0.0,"60.0,90.0"
Qinghai,China,35.7452,95.9956,2020-03-01,0,0,0,18,0,18,18,0,18,0,0,0,0.0,0.0,0.0,0.0,"35.7452,95.9956"
Macau,China,22.1667,113.55,2020-03-01,0,0,0,10,0,8,10,0,8,0,0,0,0.0,0.0,0.0,0.0,"22.1667,113.55"
,Moldova,47.4116,28.3699,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"47.4116,28.3699"
,Bolivia,-16.2902,-63.5887,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-16.2902,-63.5887"
Faroe Islands,Denmark,61.8926,-6.9118,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"61.8926,-6.9118"
St Martin,France,18.0708,-63.0501,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"18.0708,-63.0501"
,Honduras,15.2,-86.2419,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"15.2,-86.2419"
Channel Islands,United Kingdom,49.3723,-2.3644,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"49.3723,-2.3644"
New Brunswick,Canada,46.5653,-66.4619,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"46.5653,-66.4619"
Tibet,China,31.6927,88.0924,2020-03-01,0,0,0,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"31.6927,88.0924"
,Congo (Kinshasa),-4.0383,21.7587,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-4.0383,21.7587"
,Cote d'Ivoire,7.54,-5.5471,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"7.54,-5.5471"
Saint Barthelemy,France,17.9,-62.8333,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"17.9,-62.8333"
,Jamaica,18.1096,-77.2975,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"18.1096,-77.2975"
,Reunion,-21.1151,55.5364,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"-21.1151,55.5364"
,Turkey,38.9637,35.2433,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.9637,35.2433"
Gibraltar,United Kingdom,36.1408,-5.3536,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"36.1408,-5.3536"
"Kitsap, WA",US,47.6477,-122.6413,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"47.6477,-122.6413"
"Solano, CA",US,38.3105,-121.9018,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.3105,-121.9018"
"Santa Cruz, CA",US,37.0454,-121.958,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.0454,-121.958"
"Napa, CA",US,38.5025,-122.2654,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.5025,-122.2654"
"Ventura, CA",US,34.3705,-119.1391,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"34.3705,-119.1391"
"Worcester, MA",US,42.4097,-71.8571,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"42.4097,-71.8571"
"Gwinnett, GA",US,33.9191,-84.0167,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.9191,-84.0167"
"DeKalb, GA",US,33.7956,-84.2279,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.7956,-84.2279"
"Floyd, GA",US,37.5455,-82.7779,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"37.5455,-82.7779"
"Fayette, GA",US,33.4502,-84.4803,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"33.4502,-84.4803"
"Gregg, TX",US,32.4893,-94.8521,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"32.4893,-94.8521"
"Monmouth, NJ",US,40.2589,-74.124,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.2589,-74.124"
"Burlington, NJ",US,40.0712,-74.8649,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.0712,-74.8649"
"Camden, NJ",US,39.9259,-75.1196,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.9259,-75.1196"
"Passaic, NJ",US,40.8568,-74.1285,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.8568,-74.1285"
"Union, NJ",US,40.6976,-74.2632,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.6976,-74.2632"
"Eagle, CO",US,39.6553,-106.8287,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.6553,-106.8287"
"Larimer, CO",US,40.6956,-105.5943,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"40.6956,-105.5943"
"Arapahoe, CO",US,39.6203,-104.3326,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.6203,-104.3326"
"Gunnison, CO",US,38.5458,-106.9253,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.5458,-106.9253"
"Kane, IL",US,41.9879,-88.4016,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.9879,-88.4016"
"Monroe, PA",US,41.0458,-75.2479,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.0458,-75.2479"
"Philadelphia, PA",US,39.9526,-75.1652,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.9526,-75.1652"
"Norfolk, VA",US,36.8508,-76.2859,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"36.8508,-76.2859"
"Arlington, VA",US,38.8816,-77.09100000000001,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.8816,-77.09100000000001"
"Spotsylvania, VA",US,38.2042,-77.6078,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.2042,-77.6078"
"Loudoun, VA",US,39.0768,-77.6536,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"39.0768,-77.6536"
"Prince George's, MD",US,38.7849,-76.8721,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"38.7849,-76.8721"
"Pottawattamie, IA",US,41.3912,-95.4778,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,"41.3912,-95.4778"
